./blade_send_tone using device at /dev/bladerf0
generating user frequency of 10000.000 Hz
Device /dev/bladerf0 opened successfully
requested 8.000000 Msps, was givin 8.000000 Msps
requested 4.000000 MHz BW, was givin 5.000000 MHz
 radian_rate = 0.007854
 Main Loop Starting.. sending samples..
 Running in debug mode.. 
 PHASE       [ I  ,  Q ]  ( i sample, q sample )
phase=5.285730 [ 0.542442, -0.840094 ]    ( 0x43c, 0x970 )
phase=5.293584 [ 0.549023, -0.835807 ]    ( 0x44a, 0x979 )
phase=5.301438 [ 0.555570, -0.831470 ]    ( 0x457, 0x982 )
phase=5.309292 [ 0.562083, -0.827081 ]    ( 0x464, 0x98a )
phase=5.317146 [ 0.568562, -0.822641 ]    ( 0x471, 0x993 )
phase=5.325000 [ 0.575005, -0.818150 ]    ( 0x47e, 0x99c )
phase=5.332854 [ 0.581413, -0.813608 ]    ( 0x48a, 0x9a5 )
phase=5.340708 [ 0.587785, -0.809017 ]    ( 0x497, 0x9ae )
phase=5.348561 [ 0.594121, -0.804376 ]    ( 0x4a4, 0x9b8 )
phase=5.356415 [ 0.600420, -0.799685 ]    ( 0x4b0, 0x9c1 )
phase=5.364269 [ 0.606682, -0.794944 ]    ( 0x4bd, 0x9cb )
phase=5.372123 [ 0.612907, -0.790155 ]    ( 0x4c9, 0x9d4 )
phase=5.379977 [ 0.619094, -0.785317 ]    ( 0x4d6, 0x9de )
phase=5.387831 [ 0.625243, -0.780430 ]    ( 0x4e2, 0x9e8 )
phase=5.395685 [ 0.631353, -0.775496 ]    ( 0x4ee, 0x9f2 )
phase=5.403539 [ 0.637424, -0.770513 ]    ( 0x4fa, 0x9fb )
phase=5.411393 [ 0.643456, -0.765483 ]    ( 0x506, 0xa06 )
phase=5.419247 [ 0.649448, -0.760406 ]    ( 0x512, 0xa10 )
phase=5.427101 [ 0.655400, -0.755282 ]    ( 0x51e, 0xa1a )
phase=5.434955 [ 0.661312, -0.750111 ]    ( 0x52a, 0xa24 )
phase=5.442809 [ 0.667183, -0.744894 ]    ( 0x536, 0xa2f )
phase=5.450663 [ 0.673013, -0.739631 ]    ( 0x542, 0xa39 )
phase=5.458517 [ 0.678801, -0.734323 ]    ( 0x54d, 0xa44 )
phase=5.466371 [ 0.684547, -0.728969 ]    ( 0x559, 0xa4f )
phase=5.474225 [ 0.690251, -0.723570 ]    ( 0x564, 0xa59 )
phase=5.482079 [ 0.695913, -0.718126 ]    ( 0x56f, 0xa64 )
phase=5.489933 [ 0.701531, -0.712639 ]    ( 0x57b, 0xa6f )
phase=5.497787 [ 0.707107, -0.707107 ]    ( 0x586, 0xa7a )
phase=5.505641 [ 0.712639, -0.701531 ]    ( 0x591, 0xa85 )
phase=5.513495 [ 0.718126, -0.695913 ]    ( 0x59c, 0xa91 )
phase=5.521349 [ 0.723570, -0.690251 ]    ( 0x5a7, 0xa9c )
phase=5.529203 [ 0.728969, -0.684547 ]    ( 0x5b1, 0xaa7 )
phase=5.537057 [ 0.734323, -0.678801 ]    ( 0x5bc, 0xab3 )
phase=5.544911 [ 0.739631, -0.673013 ]    ( 0x5c7, 0xabe )
phase=5.552765 [ 0.744894, -0.667183 ]    ( 0x5d1, 0xaca )
phase=5.560619 [ 0.750111, -0.661312 ]    ( 0x5dc, 0xad6 )
phase=5.568473 [ 0.755282, -0.655400 ]    ( 0x5e6, 0xae2 )
phase=5.576327 [ 0.760406, -0.649448 ]    ( 0x5f0, 0xaee )
phase=5.584181 [ 0.765483, -0.643456 ]    ( 0x5fa, 0xafa )
phase=5.592035 [ 0.770513, -0.637424 ]    ( 0x605, 0xb06 )
phase=5.599889 [ 0.775496, -0.631353 ]    ( 0x60e, 0xb12 )
phase=5.607743 [ 0.780430, -0.625243 ]    ( 0x618, 0xb1e )
phase=5.615597 [ 0.785317, -0.619094 ]    ( 0x622, 0xb2a )
phase=5.623451 [ 0.790155, -0.612907 ]    ( 0x62c, 0xb37 )
phase=5.631305 [ 0.794944, -0.606682 ]    ( 0x635, 0xb43 )
phase=5.639159 [ 0.799685, -0.600420 ]    ( 0x63f, 0xb50 )
phase=5.647013 [ 0.804376, -0.594121 ]    ( 0x648, 0xb5c )
phase=5.654867 [ 0.809017, -0.587785 ]    ( 0x652, 0xb69 )
phase=5.662721 [ 0.813608, -0.581413 ]    ( 0x65b, 0xb76 )
phase=5.670575 [ 0.818150, -0.575005 ]    ( 0x664, 0xb82 )
phase=5.678429 [ 0.822641, -0.568562 ]    ( 0x66d, 0xb8f )
phase=5.686283 [ 0.827081, -0.562083 ]    ( 0x676, 0xb9c )
phase=5.694137 [ 0.831470, -0.555570 ]    ( 0x67e, 0xba9 )
phase=5.701991 [ 0.835807, -0.549023 ]    ( 0x687, 0xbb6 )
phase=5.709845 [ 0.840094, -0.542442 ]    ( 0x690, 0xbc4 )
phase=5.717699 [ 0.844328, -0.535827 ]    ( 0x698, 0xbd1 )
phase=5.725553 [ 0.848510, -0.529179 ]    ( 0x6a1, 0xbde )
phase=5.733407 [ 0.852640, -0.522499 ]    ( 0x6a9, 0xbec )
phase=5.741261 [ 0.856718, -0.515786 ]    ( 0x6b1, 0xbf9 )
phase=5.749115 [ 0.860742, -0.509041 ]    ( 0x6b9, 0xc06 )
phase=5.756969 [ 0.864713, -0.502266 ]    ( 0x6c1, 0xc14 )
phase=5.764823 [ 0.868632, -0.495459 ]    ( 0x6c9, 0xc22 )
phase=5.772676 [ 0.872496, -0.488621 ]    ( 0x6d0, 0xc2f )
phase=5.780530 [ 0.876307, -0.481754 ]    ( 0x6d8, 0xc3d )
phase=5.788384 [ 0.880063, -0.474856 ]    ( 0x6e0, 0xc4b )
phase=5.796238 [ 0.883766, -0.467930 ]    ( 0x6e7, 0xc59 )
phase=5.804092 [ 0.887413, -0.460974 ]    ( 0x6ee, 0xc67 )
phase=5.811946 [ 0.891007, -0.453991 ]    ( 0x6f6, 0xc75 )
phase=5.819800 [ 0.894545, -0.446979 ]    ( 0x6fd, 0xc83 )
phase=5.827654 [ 0.898028, -0.439939 ]    ( 0x704, 0xc91 )
phase=5.835508 [ 0.901455, -0.432873 ]    ( 0x70a, 0xc9f )
phase=5.843362 [ 0.904827, -0.425779 ]    ( 0x711, 0xcad )
phase=5.851216 [ 0.908143, -0.418660 ]    ( 0x718, 0xcbb )
phase=5.859070 [ 0.911403, -0.411514 ]    ( 0x71e, 0xcc9 )
phase=5.866924 [ 0.914607, -0.404344 ]    ( 0x725, 0xcd8 )
phase=5.874778 [ 0.917755, -0.397148 ]    ( 0x72b, 0xce6 )
phase=5.882632 [ 0.920845, -0.389928 ]    ( 0x731, 0xcf5 )
phase=5.890486 [ 0.923880, -0.382683 ]    ( 0x737, 0xd03 )
phase=5.898340 [ 0.926857, -0.375416 ]    ( 0x73d, 0xd12 )
phase=5.906194 [ 0.929776, -0.368125 ]    ( 0x743, 0xd20 )
phase=5.914048 [ 0.932639, -0.360811 ]    ( 0x749, 0xd2f )
phase=5.921902 [ 0.935444, -0.353475 ]    ( 0x74e, 0xd3e )
phase=5.929756 [ 0.938191, -0.346117 ]    ( 0x754, 0xd4c )
phase=5.937610 [ 0.940881, -0.338738 ]    ( 0x759, 0xd5b )
phase=5.945464 [ 0.943512, -0.331338 ]    ( 0x75f, 0xd6a )
phase=5.953318 [ 0.946085, -0.323917 ]    ( 0x764, 0xd79 )
phase=5.961172 [ 0.948600, -0.316477 ]    ( 0x769, 0xd88 )
phase=5.969026 [ 0.951057, -0.309017 ]    ( 0x76e, 0xd96 )
phase=5.976880 [ 0.953454, -0.301538 ]    ( 0x772, 0xda5 )
phase=5.984734 [ 0.955793, -0.294040 ]    ( 0x777, 0xdb4 )
phase=5.992588 [ 0.958073, -0.286525 ]    ( 0x77c, 0xdc3 )
phase=6.000442 [ 0.960294, -0.278991 ]    ( 0x780, 0xdd3 )
phase=6.008296 [ 0.962455, -0.271440 ]    ( 0x784, 0xde2 )
phase=6.016150 [ 0.964557, -0.263873 ]    ( 0x789, 0xdf1 )
phase=6.024004 [ 0.966600, -0.256289 ]    ( 0x78d, 0xe00 )
phase=6.031858 [ 0.968583, -0.248690 ]    ( 0x791, 0xe0f )
phase=6.039712 [ 0.970506, -0.241075 ]    ( 0x795, 0xe1e )
phase=6.047566 [ 0.972370, -0.233445 ]    ( 0x798, 0xe2e )
phase=6.055420 [ 0.974173, -0.225801 ]    ( 0x79c, 0xe3d )
phase=6.063274 [ 0.975917, -0.218143 ]    ( 0x79f, 0xe4c )
phase=6.071128 [ 0.977600, -0.210472 ]    ( 0x7a3, 0xe5c )
phase=6.078982 [ 0.979223, -0.202787 ]    ( 0x7a6, 0xe6b )
phase=6.086836 [ 0.980785, -0.195090 ]    ( 0x7a9, 0xe7a )
phase=6.094690 [ 0.982287, -0.187381 ]    ( 0x7ac, 0xe8a )
phase=6.102544 [ 0.983729, -0.179661 ]    ( 0x7af, 0xe99 )
phase=6.110398 [ 0.985109, -0.171929 ]    ( 0x7b2, 0xea9 )
phase=6.118252 [ 0.986429, -0.164187 ]    ( 0x7b4, 0xeb8 )
phase=6.126106 [ 0.987688, -0.156434 ]    ( 0x7b7, 0xec8 )
phase=6.133960 [ 0.988886, -0.148672 ]    ( 0x7b9, 0xed7 )
phase=6.141814 [ 0.990024, -0.140901 ]    ( 0x7bc, 0xee7 )
phase=6.149668 [ 0.991100, -0.133121 ]    ( 0x7be, 0xef6 )
phase=6.157522 [ 0.992115, -0.125333 ]    ( 0x7c0, 0xf06 )
phase=6.165376 [ 0.993068, -0.117537 ]    ( 0x7c2, 0xf15 )
phase=6.173230 [ 0.993961, -0.109734 ]    ( 0x7c3, 0xf25 )
phase=6.181084 [ 0.994792, -0.101924 ]    ( 0x7c5, 0xf35 )
phase=6.188938 [ 0.995562, -0.094108 ]    ( 0x7c7, 0xf44 )
phase=6.196792 [ 0.996270, -0.086286 ]    ( 0x7c8, 0xf54 )
phase=6.204645 [ 0.996917, -0.078459 ]    ( 0x7c9, 0xf64 )
phase=6.212499 [ 0.997503, -0.070627 ]    ( 0x7cb, 0xf73 )
phase=6.220353 [ 0.998027, -0.062791 ]    ( 0x7cc, 0xf83 )
phase=6.228207 [ 0.998489, -0.054950 ]    ( 0x7cc, 0xf93 )
phase=6.236061 [ 0.998890, -0.047106 ]    ( 0x7cd, 0xfa2 )
phase=6.243915 [ 0.999229, -0.039260 ]    ( 0x7ce, 0xfb2 )
phase=6.251769 [ 0.999507, -0.031411 ]    ( 0x7cf, 0xfc2 )
phase=6.259623 [ 0.999722, -0.023560 ]    ( 0x7cf, 0xfd1 )
phase=6.267477 [ 0.999877, -0.015707 ]    ( 0x7cf, 0xfe1 )
phase=6.275331 [ 0.999969, -0.007854 ]    ( 0x7cf, 0xff1 )
phase=6.283185 [ 1.000000, -0.000000 ]    ( 0x7d0, 0x000 )
phase=0.007854 [ 0.999969, 0.007854 ]    ( 0x7cf, 0x00f )
phase=0.015708 [ 0.999877, 0.015707 ]    ( 0x7cf, 0x01f )
phase=0.023562 [ 0.999722, 0.023560 ]    ( 0x7cf, 0x02f )
phase=0.031416 [ 0.999507, 0.031411 ]    ( 0x7cf, 0x03e )
phase=0.039270 [ 0.999229, 0.039260 ]    ( 0x7ce, 0x04e )
phase=0.047124 [ 0.998890, 0.047106 ]    ( 0x7cd, 0x05e )
phase=0.054978 [ 0.998489, 0.054950 ]    ( 0x7cc, 0x06d )
phase=0.062832 [ 0.998027, 0.062791 ]    ( 0x7cc, 0x07d )
phase=0.070686 [ 0.997503, 0.070627 ]    ( 0x7cb, 0x08d )
phase=0.078540 [ 0.996917, 0.078459 ]    ( 0x7c9, 0x09c )
phase=0.086394 [ 0.996270, 0.086286 ]    ( 0x7c8, 0x0ac )
phase=0.094248 [ 0.995562, 0.094108 ]    ( 0x7c7, 0x0bc )
phase=0.102102 [ 0.994792, 0.101924 ]    ( 0x7c5, 0x0cb )
phase=0.109956 [ 0.993961, 0.109734 ]    ( 0x7c3, 0x0db )
phase=0.117810 [ 0.993068, 0.117537 ]    ( 0x7c2, 0x0eb )
phase=0.125664 [ 0.992115, 0.125333 ]    ( 0x7c0, 0x0fa )
phase=0.133518 [ 0.991100, 0.133121 ]    ( 0x7be, 0x10a )
phase=0.141372 [ 0.990024, 0.140901 ]    ( 0x7bc, 0x119 )
phase=0.149226 [ 0.988886, 0.148672 ]    ( 0x7b9, 0x129 )
phase=0.157080 [ 0.987688, 0.156434 ]    ( 0x7b7, 0x138 )
phase=0.164934 [ 0.986429, 0.164187 ]    ( 0x7b4, 0x148 )
phase=0.172788 [ 0.985109, 0.171929 ]    ( 0x7b2, 0x157 )
phase=0.180642 [ 0.983729, 0.179661 ]    ( 0x7af, 0x167 )
phase=0.188496 [ 0.982287, 0.187381 ]    ( 0x7ac, 0x176 )
phase=0.196350 [ 0.980785, 0.195090 ]    ( 0x7a9, 0x186 )
phase=0.204204 [ 0.979223, 0.202787 ]    ( 0x7a6, 0x195 )
phase=0.212058 [ 0.977600, 0.210472 ]    ( 0x7a3, 0x1a4 )
phase=0.219911 [ 0.975917, 0.218143 ]    ( 0x79f, 0x1b4 )
phase=0.227765 [ 0.974173, 0.225801 ]    ( 0x79c, 0x1c3 )
phase=0.235619 [ 0.972370, 0.233445 ]    ( 0x798, 0x1d2 )
phase=0.243473 [ 0.970506, 0.241075 ]    ( 0x795, 0x1e2 )
phase=0.251327 [ 0.968583, 0.248690 ]    ( 0x791, 0x1f1 )
phase=0.259181 [ 0.966600, 0.256289 ]    ( 0x78d, 0x200 )
phase=0.267035 [ 0.964557, 0.263873 ]    ( 0x789, 0x20f )
phase=0.274889 [ 0.962455, 0.271440 ]    ( 0x784, 0x21e )
phase=0.282743 [ 0.960294, 0.278991 ]    ( 0x780, 0x22d )
phase=0.290597 [ 0.958073, 0.286525 ]    ( 0x77c, 0x23d )
phase=0.298451 [ 0.955793, 0.294040 ]    ( 0x777, 0x24c )
phase=0.306305 [ 0.953454, 0.301538 ]    ( 0x772, 0x25b )
phase=0.314159 [ 0.951057, 0.309017 ]    ( 0x76e, 0x26a )
phase=0.322013 [ 0.948600, 0.316477 ]    ( 0x769, 0x278 )
phase=0.329867 [ 0.946085, 0.323917 ]    ( 0x764, 0x287 )
phase=0.337721 [ 0.943512, 0.331338 ]    ( 0x75f, 0x296 )
phase=0.345575 [ 0.940881, 0.338738 ]    ( 0x759, 0x2a5 )
phase=0.353429 [ 0.938191, 0.346117 ]    ( 0x754, 0x2b4 )
phase=0.361283 [ 0.935444, 0.353475 ]    ( 0x74e, 0x2c2 )
phase=0.369137 [ 0.932639, 0.360811 ]    ( 0x749, 0x2d1 )
phase=0.376991 [ 0.929776, 0.368125 ]    ( 0x743, 0x2e0 )
phase=0.384845 [ 0.926857, 0.375416 ]    ( 0x73d, 0x2ee )
phase=0.392699 [ 0.923880, 0.382683 ]    ( 0x737, 0x2fd )
phase=0.400553 [ 0.920845, 0.389928 ]    ( 0x731, 0x30b )
phase=0.408407 [ 0.917755, 0.397148 ]    ( 0x72b, 0x31a )
phase=0.416261 [ 0.914607, 0.404344 ]    ( 0x725, 0x328 )
phase=0.424115 [ 0.911403, 0.411514 ]    ( 0x71e, 0x337 )
phase=0.431969 [ 0.908143, 0.418660 ]    ( 0x718, 0x345 )
phase=0.439823 [ 0.904827, 0.425779 ]    ( 0x711, 0x353 )
phase=0.447677 [ 0.901455, 0.432873 ]    ( 0x70a, 0x361 )
phase=0.455531 [ 0.898028, 0.439939 ]    ( 0x704, 0x36f )
phase=0.463385 [ 0.894545, 0.446979 ]    ( 0x6fd, 0x37d )
phase=0.471239 [ 0.891007, 0.453990 ]    ( 0x6f6, 0x38b )
phase=0.479093 [ 0.887413, 0.460974 ]    ( 0x6ee, 0x399 )
phase=0.486947 [ 0.883766, 0.467930 ]    ( 0x6e7, 0x3a7 )
phase=0.494801 [ 0.880063, 0.474856 ]    ( 0x6e0, 0x3b5 )
phase=0.502655 [ 0.876307, 0.481754 ]    ( 0x6d8, 0x3c3 )
phase=0.510509 [ 0.872496, 0.488621 ]    ( 0x6d0, 0x3d1 )
phase=0.518363 [ 0.868632, 0.495459 ]    ( 0x6c9, 0x3de )
phase=0.526217 [ 0.864713, 0.502266 ]    ( 0x6c1, 0x3ec )
phase=0.534071 [ 0.860742, 0.509041 ]    ( 0x6b9, 0x3fa )
phase=0.541925 [ 0.856718, 0.515786 ]    ( 0x6b1, 0x407 )
phase=0.549779 [ 0.852640, 0.522499 ]    ( 0x6a9, 0x414 )
phase=0.557633 [ 0.848510, 0.529179 ]    ( 0x6a1, 0x422 )
phase=0.565487 [ 0.844328, 0.535827 ]    ( 0x698, 0x42f )
phase=0.573341 [ 0.840094, 0.542442 ]    ( 0x690, 0x43c )
phase=0.581195 [ 0.835807, 0.549023 ]    ( 0x687, 0x44a )
phase=0.589049 [ 0.831470, 0.555570 ]    ( 0x67e, 0x457 )
phase=0.596903 [ 0.827081, 0.562083 ]    ( 0x676, 0x464 )
phase=0.604757 [ 0.822641, 0.568562 ]    ( 0x66d, 0x471 )
phase=0.612611 [ 0.818150, 0.575005 ]    ( 0x664, 0x47e )
phase=0.620465 [ 0.813608, 0.581413 ]    ( 0x65b, 0x48a )
phase=0.628319 [ 0.809017, 0.587785 ]    ( 0x652, 0x497 )
phase=0.636173 [ 0.804376, 0.594121 ]    ( 0x648, 0x4a4 )
phase=0.644026 [ 0.799685, 0.600420 ]    ( 0x63f, 0x4b0 )
phase=0.651880 [ 0.794944, 0.606682 ]    ( 0x635, 0x4bd )
phase=0.659734 [ 0.790155, 0.612907 ]    ( 0x62c, 0x4c9 )
phase=0.667588 [ 0.785317, 0.619094 ]    ( 0x622, 0x4d6 )
phase=0.675442 [ 0.780430, 0.625243 ]    ( 0x618, 0x4e2 )
phase=0.683296 [ 0.775496, 0.631353 ]    ( 0x60e, 0x4ee )
phase=0.691150 [ 0.770513, 0.637424 ]    ( 0x605, 0x4fa )
phase=0.699004 [ 0.765483, 0.643456 ]    ( 0x5fa, 0x506 )
phase=0.706858 [ 0.760406, 0.649448 ]    ( 0x5f0, 0x512 )
phase=0.714712 [ 0.755282, 0.655400 ]    ( 0x5e6, 0x51e )
phase=0.722566 [ 0.750111, 0.661312 ]    ( 0x5dc, 0x52a )
phase=0.730420 [ 0.744894, 0.667183 ]    ( 0x5d1, 0x536 )
phase=0.738274 [ 0.739631, 0.673013 ]    ( 0x5c7, 0x542 )
phase=0.746128 [ 0.734323, 0.678801 ]    ( 0x5bc, 0x54d )
phase=0.753982 [ 0.728969, 0.684547 ]    ( 0x5b1, 0x559 )
phase=0.761836 [ 0.723570, 0.690251 ]    ( 0x5a7, 0x564 )
phase=0.769690 [ 0.718126, 0.695913 ]    ( 0x59c, 0x56f )
phase=0.777544 [ 0.712639, 0.701531 ]    ( 0x591, 0x57b )
phase=0.785398 [ 0.707107, 0.707107 ]    ( 0x586, 0x586 )
phase=0.793252 [ 0.701531, 0.712639 ]    ( 0x57b, 0x591 )
phase=0.801106 [ 0.695913, 0.718126 ]    ( 0x56f, 0x59c )
phase=0.808960 [ 0.690251, 0.723570 ]    ( 0x564, 0x5a7 )
phase=0.816814 [ 0.684547, 0.728969 ]    ( 0x559, 0x5b1 )
phase=0.824668 [ 0.678801, 0.734323 ]    ( 0x54d, 0x5bc )
phase=0.832522 [ 0.673013, 0.739631 ]    ( 0x542, 0x5c7 )
phase=0.840376 [ 0.667183, 0.744894 ]    ( 0x536, 0x5d1 )
phase=0.848230 [ 0.661312, 0.750111 ]    ( 0x52a, 0x5dc )
phase=0.856084 [ 0.655400, 0.755282 ]    ( 0x51e, 0x5e6 )
phase=0.863938 [ 0.649448, 0.760406 ]    ( 0x512, 0x5f0 )
phase=0.871792 [ 0.643456, 0.765483 ]    ( 0x506, 0x5fa )
phase=0.879646 [ 0.637424, 0.770513 ]    ( 0x4fa, 0x605 )
phase=0.887500 [ 0.631353, 0.775496 ]    ( 0x4ee, 0x60e )
phase=0.895354 [ 0.625243, 0.780430 ]    ( 0x4e2, 0x618 )
phase=0.903208 [ 0.619094, 0.785317 ]    ( 0x4d6, 0x622 )
phase=0.911062 [ 0.612907, 0.790155 ]    ( 0x4c9, 0x62c )
phase=0.918916 [ 0.606682, 0.794944 ]    ( 0x4bd, 0x635 )
phase=0.926770 [ 0.600420, 0.799685 ]    ( 0x4b0, 0x63f )
phase=0.934624 [ 0.594121, 0.804376 ]    ( 0x4a4, 0x648 )
phase=0.942478 [ 0.587785, 0.809017 ]    ( 0x497, 0x652 )
phase=0.950332 [ 0.581413, 0.813608 ]    ( 0x48a, 0x65b )
phase=0.958186 [ 0.575005, 0.818150 ]    ( 0x47e, 0x664 )
phase=0.966040 [ 0.568562, 0.822641 ]    ( 0x471, 0x66d )
phase=0.973894 [ 0.562083, 0.827081 ]    ( 0x464, 0x676 )
phase=0.981748 [ 0.555570, 0.831470 ]    ( 0x457, 0x67e )
phase=0.989602 [ 0.549023, 0.835807 ]    ( 0x44a, 0x687 )
phase=0.997456 [ 0.542442, 0.840094 ]    ( 0x43c, 0x690 )
phase=1.005310 [ 0.535827, 0.844328 ]    ( 0x42f, 0x698 )
phase=1.013164 [ 0.529179, 0.848510 ]    ( 0x422, 0x6a1 )
phase=1.021018 [ 0.522499, 0.852640 ]    ( 0x414, 0x6a9 )
phase=1.028872 [ 0.515786, 0.856718 ]    ( 0x407, 0x6b1 )
phase=1.036726 [ 0.509041, 0.860742 ]    ( 0x3fa, 0x6b9 )
phase=1.044580 [ 0.502266, 0.864713 ]    ( 0x3ec, 0x6c1 )
phase=1.052434 [ 0.495459, 0.868632 ]    ( 0x3de, 0x6c9 )
phase=1.060288 [ 0.488621, 0.872496 ]    ( 0x3d1, 0x6d0 )
phase=1.068142 [ 0.481754, 0.876307 ]    ( 0x3c3, 0x6d8 )
phase=1.075995 [ 0.474856, 0.880063 ]    ( 0x3b5, 0x6e0 )
phase=1.083849 [ 0.467930, 0.883766 ]    ( 0x3a7, 0x6e7 )
phase=1.091703 [ 0.460974, 0.887413 ]    ( 0x399, 0x6ee )
phase=1.099557 [ 0.453991, 0.891007 ]    ( 0x38b, 0x6f6 )
phase=1.107411 [ 0.446979, 0.894545 ]    ( 0x37d, 0x6fd )
phase=1.115265 [ 0.439939, 0.898028 ]    ( 0x36f, 0x704 )
phase=1.123119 [ 0.432873, 0.901455 ]    ( 0x361, 0x70a )
phase=1.130973 [ 0.425779, 0.904827 ]    ( 0x353, 0x711 )
phase=1.138827 [ 0.418660, 0.908143 ]    ( 0x345, 0x718 )
phase=1.146681 [ 0.411514, 0.911403 ]    ( 0x337, 0x71e )
phase=1.154535 [ 0.404344, 0.914607 ]    ( 0x328, 0x725 )
phase=1.162389 [ 0.397148, 0.917755 ]    ( 0x31a, 0x72b )
phase=1.170243 [ 0.389928, 0.920845 ]    ( 0x30b, 0x731 )
phase=1.178097 [ 0.382683, 0.923880 ]    ( 0x2fd, 0x737 )
phase=1.185951 [ 0.375416, 0.926857 ]    ( 0x2ee, 0x73d )
phase=1.193805 [ 0.368125, 0.929776 ]    ( 0x2e0, 0x743 )
phase=1.201659 [ 0.360811, 0.932639 ]    ( 0x2d1, 0x749 )
phase=1.209513 [ 0.353475, 0.935444 ]    ( 0x2c2, 0x74e )
phase=1.217367 [ 0.346117, 0.938191 ]    ( 0x2b4, 0x754 )
phase=1.225221 [ 0.338738, 0.940881 ]    ( 0x2a5, 0x759 )
phase=1.233075 [ 0.331338, 0.943512 ]    ( 0x296, 0x75f )
phase=1.240929 [ 0.323917, 0.946085 ]    ( 0x287, 0x764 )
phase=1.248783 [ 0.316477, 0.948600 ]    ( 0x278, 0x769 )
phase=1.256637 [ 0.309017, 0.951057 ]    ( 0x26a, 0x76e )
phase=1.264491 [ 0.301538, 0.953454 ]    ( 0x25b, 0x772 )
phase=1.272345 [ 0.294040, 0.955793 ]    ( 0x24c, 0x777 )
phase=1.280199 [ 0.286525, 0.958073 ]    ( 0x23d, 0x77c )
phase=1.288053 [ 0.278991, 0.960294 ]    ( 0x22d, 0x780 )
phase=1.295907 [ 0.271440, 0.962455 ]    ( 0x21e, 0x784 )
phase=1.303761 [ 0.263873, 0.964557 ]    ( 0x20f, 0x789 )
phase=1.311615 [ 0.256289, 0.966600 ]    ( 0x200, 0x78d )
phase=1.319469 [ 0.248690, 0.968583 ]    ( 0x1f1, 0x791 )
phase=1.327323 [ 0.241075, 0.970506 ]    ( 0x1e2, 0x795 )
phase=1.335177 [ 0.233445, 0.972370 ]    ( 0x1d2, 0x798 )
phase=1.343031 [ 0.225801, 0.974173 ]    ( 0x1c3, 0x79c )
phase=1.350885 [ 0.218143, 0.975917 ]    ( 0x1b4, 0x79f )
phase=1.358739 [ 0.210472, 0.977600 ]    ( 0x1a4, 0x7a3 )
phase=1.366593 [ 0.202787, 0.979223 ]    ( 0x195, 0x7a6 )
phase=1.374447 [ 0.195090, 0.980785 ]    ( 0x186, 0x7a9 )
phase=1.382301 [ 0.187381, 0.982287 ]    ( 0x176, 0x7ac )
phase=1.390155 [ 0.179661, 0.983729 ]    ( 0x167, 0x7af )
phase=1.398009 [ 0.171929, 0.985109 ]    ( 0x157, 0x7b2 )
phase=1.405863 [ 0.164187, 0.986429 ]    ( 0x148, 0x7b4 )
phase=1.413717 [ 0.156434, 0.987688 ]    ( 0x138, 0x7b7 )
phase=1.421571 [ 0.148672, 0.988886 ]    ( 0x129, 0x7b9 )
phase=1.429425 [ 0.140901, 0.990024 ]    ( 0x119, 0x7bc )
phase=1.437279 [ 0.133121, 0.991100 ]    ( 0x10a, 0x7be )
phase=1.445133 [ 0.125333, 0.992115 ]    ( 0x0fa, 0x7c0 )
phase=1.452987 [ 0.117537, 0.993068 ]    ( 0x0eb, 0x7c2 )
phase=1.460841 [ 0.109734, 0.993961 ]    ( 0x0db, 0x7c3 )
phase=1.468695 [ 0.101924, 0.994792 ]    ( 0x0cb, 0x7c5 )
phase=1.476549 [ 0.094108, 0.995562 ]    ( 0x0bc, 0x7c7 )
phase=1.484403 [ 0.086286, 0.996270 ]    ( 0x0ac, 0x7c8 )
phase=1.492257 [ 0.078459, 0.996917 ]    ( 0x09c, 0x7c9 )
phase=1.500110 [ 0.070627, 0.997503 ]    ( 0x08d, 0x7cb )
phase=1.507964 [ 0.062791, 0.998027 ]    ( 0x07d, 0x7cc )
phase=1.515818 [ 0.054950, 0.998489 ]    ( 0x06d, 0x7cc )
phase=1.523672 [ 0.047106, 0.998890 ]    ( 0x05e, 0x7cd )
phase=1.531526 [ 0.039260, 0.999229 ]    ( 0x04e, 0x7ce )
phase=1.539380 [ 0.031411, 0.999507 ]    ( 0x03e, 0x7cf )
phase=1.547234 [ 0.023560, 0.999722 ]    ( 0x02f, 0x7cf )
phase=1.555088 [ 0.015707, 0.999877 ]    ( 0x01f, 0x7cf )
phase=1.562942 [ 0.007854, 0.999969 ]    ( 0x00f, 0x7cf )
phase=1.570796 [ 0.000000, 1.000000 ]    ( 0x000, 0x7d0 )
phase=1.578650 [ -0.007854, 0.999969 ]    ( 0xff1, 0x7cf )
phase=1.586504 [ -0.015707, 0.999877 ]    ( 0xfe1, 0x7cf )
phase=1.594358 [ -0.023560, 0.999722 ]    ( 0xfd1, 0x7cf )
phase=1.602212 [ -0.031411, 0.999507 ]    ( 0xfc2, 0x7cf )
phase=1.610066 [ -0.039260, 0.999229 ]    ( 0xfb2, 0x7ce )
phase=1.617920 [ -0.047106, 0.998890 ]    ( 0xfa2, 0x7cd )
phase=1.625774 [ -0.054950, 0.998489 ]    ( 0xf93, 0x7cc )
phase=1.633628 [ -0.062791, 0.998027 ]    ( 0xf83, 0x7cc )
phase=1.641482 [ -0.070627, 0.997503 ]    ( 0xf73, 0x7cb )
